,Unnamed: 0,ort,plz,vorwahl
7943,7943,Nassenfels,85128,08424
7944,7944,Nastätten,56355,06772
7945,7945,Natendorf,29587,05806
7946,7946,Nattenheim,54636,06561
7947,7947,Nattheim,89564,07326
7948,7948,Nauen,14641,03321
7949,7949,Nauendorf,99448,036450
7950,7950,Nauheim,64569,06152
7951,7951,Naumburg,34311,05625
7952,7952,Naumburg (Saale),6618,03445
7953,7953,Naumburg (Saale),6628,06897
7954,7954,Naundorf,4769,034362
7955,7955,Naunheim,56753,02654
7956,7956,Naunhof,4683,034293
7957,7957,Nauort,56237,02601
7958,7958,Naurath (Eifel),54340,06507
7959,7959,Naurath (Wald),54426,06504
7960,7960,Nauroth,57583,02747
7961,7961,Nausnitz,7616,036692
7962,7962,Nazza,99826,036924
7963,7963,Nebel,25946,04682
7964,7964,Nebelschütz - Njebjelčicy,1920,038874
7965,7965,Nebra (Unstrut),6642,06841
7966,7966,Neckarbischofsheim,74924,07263
7967,7967,Neckargemünd,69151,06223
7968,7968,Neckargerach,69437,06263
7969,7969,Neckarsteinach,69239,06229
7970,7970,Neckarsulm,74172,07132
7971,7971,Neckartailfingen,72666,07127
7972,7972,Neckartenzlingen,72654,07127
7973,7973,Neckarwestheim,74382,07133
7974,7974,Neckarzimmern,74865,06261
7975,7975,Neddemin,17039,0395
7976,7976,Neef,56858,06542
7977,7977,Neenstetten,89189,07340
7978,7978,Neetze,21398,05850
7979,7979,Neetzka,17349,03966
7980,7980,Neetzow-Liepen,17391,039721
7981,7981,Negenborn,37643,05532
7982,7982,Negenharrie,24625,04394
7983,7983,Negernbötel,23795,04551
7984,7984,Nehms,23813,04555
7985,7985,Nehmten,24326,04526
7986,7986,Nehren,56820,02673
7987,7987,Nehren,72147,07473
7988,7988,Neichen,54552,06592
7989,7989,Neidenbach,54657,06563
7990,7990,Neidenfels,67468,06329
7991,7991,Neidenstein,74933,07263
7992,7992,Neidlingen,73272,07023
7993,7993,Neißeaue,2829,035829
7994,7994,Neiße-Malxetal,3159,05761
7995,7995,Neißemünde,15898,033656
7996,7996,Neitersen,57638,02681
7997,7997,Nellingen,89191,07337
7998,7998,Nemsdorf-Göhrendorf,6268,034771
7999,7999,Nenndorf,26556,04975
8000,8000,Nennhausen,14715,033877
8001,8001,Nennslingen,91790,09147
8002,8002,Nentershausen,36214,06627
8003,8003,Nentershausen,56412,06485
8004,8004,Nerdlen,54552,06592
8005,8005,Nerenstetten,89129,07345
8006,8006,Neresheim,73450,07362
8007,8007,Neritz,23843,04531
8008,8008,Neroth,54570,06591
8009,8009,Nersingen,89278,07308
8010,8010,Nerzweiler,67749,06382
8011,8011,Neschwitz - Njeswačidło,2699,035931
8012,8012,Nesse-Apfelstädt,99192,036202
8013,8013,Nesselwang,87484,08361
8014,8014,Nessetal,99869,036202
8015,8015,Netphen,57250,02738
8016,8016,Nettelsee,24250,04302
8017,8017,Nettersheim,53947,02486
8018,8018,Nettetal,41334,02153
8019,8019,Netzbach,65623,06430
8020,8020,Netzschkau,8491,03765
8021,8021,Neu-Anspach,61267,06081
8022,8022,Neu-Bamberg,55546,0671
8023,8023,Neuberend,24879,04621
8024,8024,Neuberg,63543,06184
8025,8025,Neubeuern,83115,08035
8026,8026,Neubiberg,85579,089
8027,8027,Neu Boltenhagen,17509,038354
8028,8028,Neubörger,26909,04966
8029,8029,Neubrandenburg,17033,0395
8030,8030,Neubrandenburg,17034,0395
8031,8031,Neubrandenburg,17036,0395
8032,8032,Neubrunn,97277,09349
8033,8033,Neubrunn,98617,03693
8034,8034,Neubukow,18233,038294
8035,8035,Neubulach,75385,07051
8036,8036,Neubulach,75387,07053
8037,8037,Neuburg,23974,038426
8038,8038,Neuburg am Inn,94036,0851
8039,8039,Neuburg am Inn,94127,08502
8040,8040,Neuburg am Rhein,76776,07273
8041,8041,Neuburg an der Donau,86633,08431
8042,8042,Neuburg an der Kammel,86476,08283
8043,8043,Neuching,85467,08121
8044,8044,Neu Darchau,29490,05853
8045,8045,Neudenau,74861,06264
8046,8046,Neudorf-Bornstein,24214,04346
8047,8047,Neudrossenfeld,95512,09203
8048,8048,Neu Duvenstedt,24791,04338
8049,8049,Neu Duvenstedt,24794,04331
8050,8050,Neu-Eichenberg,37249,05542
8051,8051,Neuenbrook,25361,04824
8052,8052,Neuenbrook,25578,04821
8053,8053,Neuenbürg,75305,07082
8054,8054,Neuenburg am Rhein,79395,07631
8055,8055,Neuendeich,25436,04122
8056,8056,Neuendettelsau,91564,09872
8057,8057,Neuendorf,97788,09351
8058,8058,Neuendorf,54597,06556
8059,8059,Neuendorf bei Elmshorn,25335,04121
8060,8060,Neuendorf-Sachsenbande,25554,04823
8061,8061,Neuengönna,7778,07835
8062,8062,Neuengörs,23818,04550
8063,8063,Neuenhagen bei Berlin,15366,03342
8064,8064,Neuenhaus,49828,05946
8065,8065,Neuenkirchen,48485,05973
8066,8066,Neuenkirchen,25792,04837
8067,8067,Neuenkirchen,21640,04163
8068,8068,Neuenkirchen,17498,03834
8069,8069,Neuenkirchen,17039,0395
8070,8070,Neuenkirchen,17392,039727
8071,8071,Neuenkirchen,18569,038305
8072,8072,Neuenkirchen,27251,04243
8073,8073,Neuenkirchen,21763,04751
8074,8074,Neuenkirchen,29643,05195
8075,8075,Neuenkirchen,49586,05465
8076,8076,Neuenkirchen-Vörden,49434,05493
8077,8077,Neuenmarkt,95339,09227
8078,8078,Neuenrade,58809,02394
8079,8079,Neuensalz,8541,08764
8080,8080,Neuenstadt am Kocher,74196,07139
8081,8081,Neuenstein,36286,06677
8082,8082,Neuenstein,74632,07942
8083,8083,Neuental,34599,06693
8084,8084,Neuerburg,54673,06564
8085,8085,Neuerkirch,55471,06761
8086,8086,Neufahrn bei Freising,85375,08165
8087,8087,Neufahrn bei Freising,85376,08165
8088,8088,Neufahrn in Niederbayern,84088,08785
8089,8089,Neufeld,25724,04851
8090,8090,Neufelderkoog,25724,04851
8091,8091,Neuffen,72639,07123
8092,8092,Neufra,72419,07577
8093,8093,Neufraunhofen,84181,08742
8094,8094,Neu Gülze,19258,038847
8095,8095,Neuhardenberg,15320,033476
8096,8096,Neuharlingersiel,26427,04971
8097,8097,Neuhaus,21785,04752
8098,8098,Neuhaus a.d.Pegnitz,91284,09156
8099,8099,Neuhaus am Inn,94152,08538
8100,8100,Neuhaus am Rennweg,98724,036701
8101,8101,Neuhäusel,56335,02620
8102,8102,Neuhausen,75242,07234
8103,8103,Neuhausen auf den Fildern,73765,07158
8104,8104,Neuhausen/Erzgebirge,9544,0921
8105,8105,Neuhausen ob Eck,78579,07467
8106,8106,Neuhausen/Spree,3058,035697
8107,8107,Neuheilenbach,54597,06556
8108,8108,Neuhemsbach,67680,06303
8109,8109,Neuhof,36119,06655
8110,8110,Neuhof a.d.Zenn,90616,09102
8111,8111,Neuhofen,67141,06236
8112,8112,Neuhütten,97843,09352
8113,8113,Neuhütten,54422,06503
8114,8114,Neu-Isenburg,63263,06102
8115,8115,Neukalen,17154,039956
8116,8116,Neu Kaliß,19294,038758
8117,8117,Neukamperfehn,26835,04946
8118,8118,Neukieritzsch,4575,034342
8119,8119,Neukirch,1936,035797
8120,8120,Neukirch,88099,07528
8121,8121,Neukirchen,23779,04365
8122,8122,Neukirchen,34626,06694
8123,8123,Neukirchen,94362,09965
8124,8124,Neukirchen,25927,04664
8125,8125,Neukirchen-Balbini,92445,09465
8126,8126,Neukirchen beim Heiligen Blut,93453,09947
8127,8127,Neukirchen bei Sulzbach-Rosenberg,92259,09663
8128,8128,Neukirchen/Erzgebirge,9221,0371
8129,8129,Neukirchen/Pleiße,8459,03762
8130,8130,Neukirchen-Vluyn,47506,02845
8131,8131,Neukirchen vorm Wald,94154,08505
8132,8132,Neukirch/Lausitz,1904,035951
8133,8133,Neukloster,23992,038422
8134,8134,Neu Kosenow,17398,039726
8135,8135,Neulehe,26909,04966
8136,8136,Neuleiningen,67271,06359
8137,8137,Neuler,73491,07366
8138,8138,Neulewin,16259,033368
8139,8139,Neulingen,75245,07237
8140,8140,Neulußheim,68809,06205
8141,8141,Neumagen-Dhron,54347,06507
8142,8142,Neumark,8496,037600
8143,8143,Neumark,99439,036452
8144,8144,Neumarkt in der Oberpfalz,92318,09181
8145,8145,Neumarkt in der Oberpfalz,92348,09181
8146,8146,Neumarkt-Sankt Veit,84494,08639
8147,8147,Neumünster,24534,04321
8148,8148,Neumünster,24536,04321
8149,8149,Neumünster,24537,04321
8150,8150,Neumünster,24539,04321
8151,8151,Neunburg vorm Wald,92431,09672
8152,8152,Neundorf,7924,07668
8153,8153,Neunkhausen,57520,02747
8154,8154,Neunkirchen,57290,02735
8155,8155,Neunkirchen,63930,09378
8156,8156,Neunkirchen,74867,06262
8157,8157,Neunkirchen,56479,02664
8158,8158,Neunkirchen,66538,06821
8159,8159,Neunkirchen,66539,06821
8160,8160,Neunkirchen,66540,06821
8161,8161,Neunkirchen,54426,06504
8162,8162,Neunkirchen a.Brand,91077,09134
8163,8163,Neunkirchen am Potzberg,66887,06381
8164,8164,Neunkirchen a. Sand,91233,09153
8165,8165,Neunkirchen-Seelscheid,53819,02247
8166,8166,Neuötting,84524,08678
8167,8167,Neupetershain,3103,05182
8168,8168,Neu Poserin,19399,038732
8169,8169,Neupotz,76777,07272
8170,8170,Neureichenau,94089,08583
8171,8171,Neuried,82061,089
8172,8172,Neuried,82131,089
8173,8173,Neuried,77743,07807
8174,8174,Neuruppin,16816,03391
8175,8175,Neuruppin,16818,033920
8176,8176,Neuruppin,16827,03391
8177,8177,Neuruppin,16833,033922
8178,8178,Neuruppin,16835,033083
8179,8179,Neusalza-Spremberg,2742,035872
8180,8180,Neusäß,86356,0821
8181,8181,Neuschönau,94556,08552
8182,8182,Neuschoo,26487,04977
8183,8183,Neu-Seeland,3103,05182
8184,8184,Neusitz,91616,09861
8185,8185,Neusorg,95700,09234
8186,8186,Neuss,41460,02131
8187,8187,Neuss,41462,02131
8188,8188,Neuss,41464,02131
8189,8189,Neuss,41466,02131
8190,8190,Neuss,41468,02131
8191,8191,Neuss,41469,02131
8192,8192,Neuss,41470,02131
8193,8193,Neuss,41472,02131
8194,8194,Neustadt,35279,06692
8195,8195,Neustadt a.Main,97845,09393
8196,8196,Neustadt am Kulm,95514,09648
8197,8197,Neustadt am Rübenberge,31535,05032
8198,8198,Neustadt an der Aisch,91413,09161
8199,8199,Neustadt an der Donau,93333,09445
8200,8200,Neustadt an der Orla,7806,036481
8201,8201,Neustadt an der Waldnaab,92660,09602
8202,8202,Neustadt an der Weinstraße,67433,06321
8203,8203,Neustadt an der Weinstraße,67434,06321
8204,8204,Neustadt an der Weinstraße,67435,06321
8205,8205,Neustadt bei Coburg,96465,09562
8206,8206,Neustadt (Dosse),16845,033978
8207,8207,Neustadt-Glewe,19306,038757
8208,8208,Neustadt in Holstein,23730,04561
8209,8209,Neustadt in Sachsen,1844,038323
8210,8210,Neustadt/Vogtland,8223,08141
8211,8211,Neustadt/ Westerwald,56479,02664
8212,8212,Neustadt (Wied),53577,02683
8213,8213,Neustetten,72149,07472
8214,8214,Neustrelitz,17235,03981
8215,8215,Neutraubling,93073,09401
8216,8216,Neutrebbin,15320,033476
8217,8217,Neu-Ulm,89231,0731
8218,8218,Neu-Ulm,89233,0731
8219,8219,Neuweiler,75389,07055
8220,8220,Neuwied,56564,02631
8221,8221,Neuwied,56566,02631
8222,8222,Neuwied,56567,02631
8223,8223,Neuwittenbek,24161,04349
8224,8224,Neuwittenbek,24214,04346
8225,8225,Neu Wulmstorf,21629,04168
8226,8226,Neu Zauche,15913,035473
8227,8227,Neuzelle,15898,033656
8228,8228,Neverin,17039,0395
8229,8229,Neversdorf,23816,04552
8230,8230,Newel,54309,0651
8231,8231,Ney,56283,06742
8232,8232,Nickenich,56645,02636
8233,8233,Nidda,63667,06043
8234,8234,Niddatal,61194,06187
8235,8235,Nidderau,61130,06187
8236,8236,Nideggen,52385,02427
8237,8237,Nieblum,25938,04681
8238,8238,Niebüll,25899,04661
8239,8239,Nieby,24395,04643
8240,8240,Nieden,17309,03973
8241,8241,Niedenstein,34305,05624
8242,8242,Niederahr,56414,06435
8243,8243,Niederaichbach,84100,08702
8244,8244,Niederalben,66887,06381
8245,8245,Niederalteich,94557,09901
8246,8246,Niederau,1689,035243
8247,8247,Niederaula,36272,06625
8248,8248,Niederbachheim,56357,06772
8249,8249,Niederbergkirchen,84494,08639
8250,8250,Niederbösa,99718,036370
8251,8251,Niederbreitbach,56589,02638
8252,8252,Niederbrombach,55767,06782
8253,8253,Niederburg,55432,06744
8254,8254,Niederdorf,9366,037605
8255,8255,Niederdorfelden,61138,06101
8256,8256,Niederdreisbach,57520,02747
8257,8257,Niederdürenbach,56651,02636
8258,8258,Niedere Börde,39326,039206
8259,8259,Niedere Börde,39345,039054
8260,8260,Niederelbert,56412,06485
8261,8261,Niedererbach,56412,06485
8262,8262,Niederer Fläming,14913,03372
8263,8263,Niedereschach,78078,07728
8264,8264,Niederfell,56332,02607
8265,8265,Niederfinow,16248,033369
8266,8266,Niederfischbach,57572,02734
8267,8267,Niederfrohna,9243,09434
8268,8268,Niederfüllbach,96489,09565
8269,8269,Niedergebra,99759,036338
8270,8270,Niedergeckler,54675,06522
8271,8271,Niedergörsdorf,14913,03372
8272,8272,Niederhambach,55767,06782
8273,8273,Niederhausen,55585,0671
8274,8274,Niederhausen an der Appel,67822,06362
8275,8275,Niederheimbach,55413,06721
8276,8276,Nieder-Hilbersheim,55437,06725
8277,8277,Niederhofen,56316,02684
8278,8278,Niederhorbach,76889,06349
8279,8279,Niederhosenbach,55758,06785
8280,8280,Niederirsen,57589,02682
8281,8281,Niederkassel,53859,02208
8282,8282,Niederkirchen,67700,06363
8283,8283,Niederkirchen bei Deidesheim,67150,06326
8284,8284,Nieder Kostenz,55481,06763
8285,8285,Niederkrüchten,41372,02163
8286,8286,Niederkumbd,55469,06761
8287,8287,Niederlangen,49779,05933
8288,8288,Niederlauch,54614,06553
8289,8289,Niederlauer,97618,09771
8290,8290,Niedermohr,66879,06371
8291,8291,Niedermoschel,67822,06362
8292,8292,Niedermurach,92545,09671
8293,8293,Niedernberg,63843,06026
8294,8294,Niederneisen,65629,06432
8295,8295,Niedernhall,74676,07940
8296,8296,Niedernhausen,65527,06128
8297,8297,Niedernwöhren,31712,05721
8298,8298,Niederöfflingen,54533,06572
8299,8299,Nieder-Olm,55268,06136
8300,8300,Niederorschel,37355,036076
8301,8301,Niederotterbach,76889,06349
8302,8302,Niederpierscheid,54649,06554
8303,8303,Niederraden,54675,06522
8304,8304,Niederrieden,87767,08335
8305,8305,Niederroßbach,56479,02664
8306,8306,Niedersayn,56244,02666
8307,8307,Niederscheidweiler,54533,06572
8308,8308,Niederschlettenbach,76891,06394
8309,8309,Niederschönenfeld,86694,09090
8310,8310,Niedersohren,55487,06543
8311,8311,Niederstadtfeld,54570,06591
8312,8312,Niederstaufenbach,66879,06371
8313,8313,Niederstedem,54634,06561
8314,8314,Niedersteinebach,56593,02687
8315,8315,Niederstetten,97996,07932
8316,8316,Niederstotzingen,89168,07324
8317,8317,Niedert,56291,06746
8318,8318,Niedertaufkirchen,84494,08639
8319,8319,Niedertiefenbach,56368,06486
8320,8320,Niedertrebra,99518,036461
8321,8321,Niederviehbach,84183,08702
8322,8322,Niederwallmenach,56357,06772
8323,8323,Niederwambach,57614,02684
8324,8324,Niederweiler,54636,06561
8325,8325,Niederweiler,55491,06543
8326,8326,Niederweis,54298,06506
8327,8327,Niederweis,54668,06523
8328,8328,Niederwerrn,97464,09726
8329,8329,Niederwerth,56179,0261
8330,8330,Niederwiesa,9577,037206
8331,8331,Nieder-Wiesen,55234,06737
8332,8332,Niederwinkling,94559,09906
8333,8333,Niederwörresbach,55758,06785
8334,8334,Niederwürschnitz,9399,037295
8335,8335,Niederzier,52382,02428
8336,8336,Niederzissen,56651,02636
8337,8337,Niefern-Öschelbronn,75223,07233
8338,8338,Nieheim,33039,05274
8339,8339,Niehl,54646,06527
8340,8340,Niemegk,14823,033843
8341,8341,Niemetal,37127,05502
8342,8342,Nienborstel,24819,04874
8343,8343,Nienburg (Saale),6429,06150
8344,8344,Nienburg/Weser,31582,05021
8345,8345,Nienbüttel,25596,04827
8346,8346,Niendorf bei Berkenthin,23919,04544
8347,8347,Niendorf/Stecknitz,23881,04542
8348,8348,Nienhagen,18211,038203
8349,8349,Nienhagen,29336,05144
8350,8350,Nienstädt,31688,05721
8351,8351,Nienwohld,23863,04535
8352,8352,Niepars,18442,038327
8353,8353,Niersbach,54518,06535
8354,8354,Nierstein,55283,06133
8355,8355,Niesgrau,24395,04643
8356,8356,Niesky,2906,035894
8357,8357,Nieste,34329,05605
8358,8358,Niestetal,34266,05605
8359,8359,Nievern,56132,02603
8360,8360,Nimritz,7381,03647
8361,8361,Nimshuscheid,54612,06553
8362,8362,Nimsreuland,54614,06553
8363,8363,Nindorf,25704,04832
8364,8364,Nindorf,24594,04871
8365,8365,Nister,57645,02662
8366,8366,Nisterau,56472,02661
8367,8367,Nisterberg,56472,02661
8368,8368,Nister-Möhrendorf,56477,02664
8369,8369,Nistertal,57647,02661
8370,8370,Nittel,54453,06584
8371,8371,Nittenau,93149,09436
8372,8372,Nittendorf,93152,09404
8373,8373,Nitz,56729,02651
8374,8374,Nobitz,4603,03447
8375,8375,Nochern,56357,06772
8376,8376,Nöda,99195,036204
8377,8377,Noer,24214,04346
8378,8378,Nohen,55767,06782
8379,8379,Nohfelden,66625,06852
8380,8380,Nohn,54578,06593
8381,8381,Nomborn,56412,06485
8382,8382,Nonnenhorn,88149,08382
8383,8383,Nonnweiler,66620,06873
8384,8384,Norath,56291,06746
8385,8385,Norddeich,25764,04833
8386,8386,Norddorf auf Amrum,25946,04682
8387,8387,Norden,26506,04931
8388,8388,Nordendorf,86695,08273
8389,8389,Nordenham,26954,04731
8390,8390,Norderbrarup,24392,04641
8391,8391,Norderfriedrichskoog,25870,04861
8392,8392,Norderheistedt,25779,04836
8393,8393,Nordermeldorf,25704,04832
8394,8394,Norderney,26548,04932
8395,8395,Norderstedt,22844,040
8396,8396,Norderstedt,22846,040
8397,8397,Norderstedt,22848,040
8398,8398,Norderstedt,22850,040
8399,8399,Norderstedt,22851,040
8400,8400,Norderwöhrden,25746,0481
8401,8401,Nordhackstedt,24980,04639
8402,8402,Nordhalben,96365,09267
8403,8403,Nordharz,38855,03943
8404,8404,Nordharz,38871,03943
8405,8405,Nordhastedt,25785,04804
8406,8406,Nordhausen,99734,03631
8407,8407,Nordheim,74226,07135
8408,8408,Nordheim a.Main,97334,09381
8409,8409,Nordheim v.d.Rhön,97647,09779
8410,8410,Nordhofen,56242,02626
8411,8411,Nordhorn,48527,05921
8412,8412,Nordhorn,48529,05921
8413,8413,Nordhorn,48531,05921
8414,8414,Nordkirchen,59394,02596
8415,8415,Nordleda,21765,04758
8416,8416,Nördlingen,86720,09081
8417,8417,Nordrach,77787,07838
8418,8418,Nordsehl,31717,05721
8419,8419,Nordstemmen,31171,05044
8420,8420,Nordstrand,25845,04842
8421,8421,Nordwalde,48356,02573
8422,8422,Nordwestuckermark,17291,03984
8423,8423,Norheim,55585,0671
8424,8424,Norken,57629,02747
8425,8425,Norstedt,25884,04843
8426,8426,Nörten-Hardenberg,37176,05503
8427,8427,Nörtershausen,56283,06742
8428,8428,Northeim,37154,05551
8429,8429,Nortmoor,26845,04950
8430,8430,Nortorf,25554,04823
8431,8431,Nortorf,24589,04392
8432,8432,Nortrup,49638,05436
8433,8433,Nörvenich,52388,02421
8434,8434,Nossen,1683,033921
8435,8435,Nossendorf,17111,039994
8436,8436,Nossentiner Hütte,17214,039927
8437,8437,Nostorf,19258,038847
8438,8438,Nothweiler,76891,06394
8439,8439,Nottensdorf,21640,04163
8440,8440,Nottertal-Heilinger Höhen,99994,036021
8441,8441,Nottfeld,24392,04641
8442,8442,Nottleben,99192,036202
8443,8443,Nottuln,48301,02502
8444,8444,Notzingen,73274,07021
8445,8445,Nübbel,24809,04331
8446,8446,Nübel,24881,04621
8447,8447,Nüdlingen,97720,0971
8448,8448,Nufringen,71154,07032
8449,8449,Nümbrecht,51588,02262
8450,8450,Nünchritz,1612,035267
8451,8451,Nünschweiler,66989,06333
8452,8452,Nürburg,53520,02695
8453,8453,Nürnberg,90402,0911
8454,8454,Nürnberg,90403,0911
8455,8455,Nürnberg,90408,0911
8456,8456,Nürnberg,90409,0911
8457,8457,Nürnberg,90411,0911
8458,8458,Nürnberg,90419,0911
8459,8459,Nürnberg,90425,0911
8460,8460,Nürnberg,90427,0911
8461,8461,Nürnberg,90429,0911
8462,8462,Nürnberg,90431,0911
8463,8463,Nürnberg,90439,0911
8464,8464,Nürnberg,90441,0911
8465,8465,Nürnberg,90443,0911
8466,8466,Nürnberg,90449,0911
8467,8467,Nürnberg,90451,0911
8468,8468,Nürnberg,90453,0911
8469,8469,Nürnberg,90455,0911
8470,8470,Nürnberg,90459,0911
8471,8471,Nürnberg,90461,0911
8472,8472,Nürnberg,90469,0911
8473,8473,Nürnberg,90471,0911
8474,8474,Nürnberg,90473,0911
8475,8475,Nürnberg,90475,0911
8476,8476,Nürnberg,90478,0911
8477,8477,Nürnberg,90480,0911
8478,8478,Nürnberg,90482,0911
8479,8479,Nürnberg,90489,0911
8480,8480,Nürnberg,90491,0911
8481,8481,Nürtingen,72622,07022
8482,8482,Nusbaum,54675,06522
8483,8483,Nusplingen,72362,07429
8484,8484,Nußbach,67759,06364
8485,8485,Nußbaum,55569,06751
8486,8486,Nußdorf,83365,08669
8487,8487,Nußdorf am Inn,83131,08034
8488,8488,Nusse,23896,04543
8489,8489,Nußloch,69226,06224
8490,8490,Nustrow,18195,038205
8491,8491,Nüsttal,36167,06684
8492,8492,Nuthetal,14558,033200
8493,8493,Nuthe-Urstromtal,14947,033731
8494,8494,Nutteln,25594,04825
8495,8495,Nützen,24568,04191
8496,8496,Oberahr,56414,06435
8497,8497,Oberalben,66871,06384
8498,8498,Oberammergau,82487,08822
8499,8499,Oberarnbach,66851,06307
8500,8500,Oberasbach,90522,0911
8501,8501,Oberau,82496,08824
8502,8502,Oberaudorf,83080,08033
8503,8503,Oberaula,36280,06628
8504,8504,Oberaurach,97514,09549
8505,8505,Oberbachheim,56355,06772
8506,8506,Oberbarnim,15377,033433
8507,8507,Oberbergkirchen,84564,08636
8508,8508,Oberbettingen,54578,06593
8509,8509,Oberbillig,54331,06588
8510,8510,Oberbodnitz,7646,07245
8511,8511,Oberboihingen,72644,07022
8512,8512,Oberbösa,99718,036370
8513,8513,Oberbrombach,55767,06782
8514,8514,Oberdachstetten,91617,09845
8515,8515,Oberderdingen,75038,07258
8516,8516,Oberdiebach,55413,06721
8517,8517,Oberding,85445,08122
8518,8518,Oberdischingen,89610,07305
8519,8519,Oberdolling,85129,08404
8520,8520,Oberdreis,57639,02684
8521,8521,Oberdürenbach,56651,02636
8522,8522,Oberehe-Stroheich,54578,06593
8523,8523,Oberelbert,56412,06485
8524,8524,Oberelsbach,97656,09774
8525,8525,Oberelz,56767,02657
8526,8526,Obererbach,57612,02681
8527,8527,Obererbach,56414,06435
8528,8528,Obere Warnow,19374,038728
8529,8529,Oberfell,56332,02607
